"VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","HUN","Hungary","2012","2012","PC","Percentage","0","Units",,,72.939187645059,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","HUN","Hungary","2013","2013","PC","Percentage","0","Units",,,72.760869931792,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","HUN","Hungary","2014","2014","PC","Percentage","0","Units",,,73.597407057175,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,76.55170134303,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","HUN","Hungary","2016","2016","PC","Percentage","0","Units",,,78.140361546974,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","HUN","Hungary","2017","2017","PC","Percentage","0","Units",,,79.3,,
"PUBBIOTR","Secondary treatment","GBR-ENGWLS","England and Wales","1980","1980","PC","Percentage","0","Units",,,51,,
"PUBBIOTR","Secondary treatment","GBR-ENGWLS","England and Wales","1990","1990","PC","Percentage","0","Units",,,65,,
"PUBBIOTR","Secondary treatment","GBR-ENGWLS","England and Wales","2000","2000","PC","Percentage","0","Units",,,64,,
"PUBBIOTR","Secondary treatment","GBR-ENGWLS","England and Wales","2005","2005","PC","Percentage","0","Units",,,56.4,,
"PUBBIOTR","Secondary treatment","GBR-ENGWLS","England and Wales","2010","2010","PC","Percentage","0","Units",,,49.6,,
"PUBBIOTR","Secondary treatment","GBR-ENGWLS","England and Wales","2014","2014","PC","Percentage","0","Units",,,43,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","1980","1980","PC","Percentage","0","Units",,,75.699996948242,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","1990","1990","PC","Percentage","0","Units",,,87.2,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","2000","2000","PC","Percentage","0","Units",,,91.4,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","2005","2005","PC","Percentage","0","Units",,,95,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","2010","2010","PC","Percentage","0","Units",,,96.7,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","2011","2011","PC","Percentage","0","Units",,,97.2,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","2012","2012","PC","Percentage","0","Units",,,97.4,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","2013","2013","PC","Percentage","0","Units",,,97.7,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","2014","2014","PC","Percentage","0","Units",,,97.699996948242,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","2015","2015","PC","Percentage","0","Units",,,97.699996948242,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","2016","2016","PC","Percentage","0","Units",,,97.699996948242,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","ISR","Israel","2017","2017","PC","Percentage","0","Units",,,97.699996948242,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","PRT","Portugal","1980","1980","PC","Percentage","0","Units",,,2.2999999523163,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","PRT","Portugal","1990","1990","PC","Percentage","0","Units",,,20.89999961853,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","PRT","Portugal","2005","2005","PC","Percentage","0","Units",,,65,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","PRT","Portugal","2017","2017","PC","Percentage","0","Units",,,91.8,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","GBR-ENGWLS","England and Wales","1980","1980","PC","Percentage","0","Units",,,87,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","GBR-ENGWLS","England and Wales","1990","1990","PC","Percentage","0","Units",,,92,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","GBR-ENGWLS","England and Wales","2000","2000","PC","Percentage","0","Units",,,97.99999857,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","GBR-ENGWLS","England and Wales","2005","2005","PC","Percentage","0","Units",,,99.99999845,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","GBR-ENGWLS","England and Wales","2010","2010","PC","Percentage","0","Units",,,99.5,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","GBR-ENGWLS","England and Wales","2012","2012","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","JPN","Japan","2000","2000","PC","Percentage","0","Units",,,71.599998474121,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","JPN","Japan","2005","2005","PC","Percentage","0","Units",,,80.900001525879,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","JPN","Japan","2010","2010","PC","Percentage","0","Units",,,86.900001525879,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","JPN","Japan","2011","2011","PC","Percentage","0","Units",,,87.599998474121,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","JPN","Japan","2012","2012","PC","Percentage","0","Units",,,88.099998474121,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","JPN","Japan","2013","2013","PC","Percentage","0","Units",,,88.900001525879,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","JPN","Japan","2014","2014","PC","Percentage","0","Units",,,89.5,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,89.900001525879,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","JPN","Japan","2016","2016","PC","Percentage","0","Units",,,90.400001525879,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","1970","1970","PC","Percentage","0","Units",,,47.520000457764,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","1990","1990","PC","Percentage","0","Units",,,85.355,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","2000","2000","PC","Percentage","0","Units",,,87.8,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","2010","2010","PC","Percentage","0","Units",,,90.4,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","2011","2011","PC","Percentage","0","Units",,,90.8,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","2012","2012","PC","Percentage","0","Units",,,90.7,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","2013","2013","PC","Percentage","0","Units",,,90.94,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","2014","2014","PC","Percentage","0","Units",,,91.03,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,91.15,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","2016","2016","PC","Percentage","0","Units",,,91.84,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","DNK","Denmark","2017","2017","PC","Percentage","0","Units",,,91.9,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","MEX","Mexico","2000","2000","PC","Percentage","0","Units",,,22.9,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","MEX","Mexico","2005","2005","PC","Percentage","0","Units",,,35,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","MEX","Mexico","2010","2010","PC","Percentage","0","Units",,,44.76977,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","MEX","Mexico","2011","2011","PC","Percentage","0","Units",,,46.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","MEX","Mexico","2012","2012","PC","Percentage","0","Units",,,47.46,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","MEX","Mexico","2013","2013","PC","Percentage","0","Units",,,50.191427360909,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","MEX","Mexico","2014","2014","PC","Percentage","0","Units",,,52.729726226508,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","MEX","Mexico","2015","2015","PC","Percentage","0","Units",,,55.945953712131,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","MEX","Mexico","2016","2016","PC","Percentage","0","Units",,,58.2,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","MEX","Mexico","2017","2017","PC","Percentage","0","Units",,,63,,
"OTHERTR","Unspecified (other) treatment ","AUT","Austria","1970","1970","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","AUT","Austria","1980","1980","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","AUT","Austria","1990","1990","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","AUT","Austria","2000","2000","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","AUT","Austria","2010","2010","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","AUT","Austria","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","AUT","Austria","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","AUT","Austria","2016","2016","PC","Percentage","0","Units",,,0,"E","Estimated value"
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","AUT","Austria","1990","1990","PC","Percentage","0","Units",,,28,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","AUT","Austria","2000","2000","PC","Percentage","0","Units",,,14.599998474121,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","AUT","Austria","2010","2010","PC","Percentage","0","Units",,,6.0999984741211,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","AUT","Austria","2012","2012","PC","Percentage","0","Units",,,5.5,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","AUT","Austria","2014","2014","PC","Percentage","0","Units",,,5.0323867797852,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","AUT","Austria","2016","2016","PC","Percentage","0","Units",,,4.8000030517578,,
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","1970","1970","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","1980","1980","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","2000","2000","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","2005","2005","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","2010","2010","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","2011","2011","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","2013","2013","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","2016","2016","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","BEL","Belgium","2017","2017","PC","Percentage","0","Units",,,0,"E","Estimated value"
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","BEL","Belgium","2000","2000","PC","Percentage","0","Units",,,20.856101989746,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","BEL","Belgium","2005","2005","PC","Percentage","0","Units",,,15.995399475098,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","BEL","Belgium","2010","2010","PC","Percentage","0","Units",,,17.774047851563,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","BEL","Belgium","2011","2011","PC","Percentage","0","Units",,,15.565338134766,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","BEL","Belgium","2012","2012","PC","Percentage","0","Units",,,11.430000305176,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","BEL","Belgium","2013","2013","PC","Percentage","0","Units",,,8.5999984741211,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","BEL","Belgium","2014","2014","PC","Percentage","0","Units",,,12.800003051758,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,12.400001525879,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","BEL","Belgium","2016","2016","PC","Percentage","0","Units",,,12.199996948242,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","BEL","Belgium","2017","2017","PC","Percentage","0","Units",,,12,,
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","1970","1970","PC","Percentage","0","Units",,,1,,
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","1980","1980","PC","Percentage","0","Units",,,1.2000000476837,,
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","1990","1990","PC","Percentage","0","Units",,,1,,
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","2000","2000","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","2005","2005","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","2010","2010","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","2011","2011","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","2013","2013","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","2016","2016","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","CZE","Czech Republic","2017","2017","PC","Percentage","0","Units",,,0,"E","Estimated value"
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","1990","1990","PC","Percentage","0","Units",,,28.800003051758,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","2000","2000","PC","Percentage","0","Units",,,27.599998474121,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","2005","2005","PC","Percentage","0","Units",,,23.300003051758,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","2010","2010","PC","Percentage","0","Units",,,17.688102722168,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","2011","2011","PC","Percentage","0","Units",,,16.684898376465,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","2012","2012","PC","Percentage","0","Units",,,17,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","2013","2013","PC","Percentage","0","Units",,,15.300003051758,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","2014","2014","PC","Percentage","0","Units",,,14.699996948242,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,14.800003051758,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","2016","2016","PC","Percentage","0","Units",,,15.300003051758,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","CZE","Czech Republic","2017","2017","PC","Percentage","0","Units",,,14.400001525879,,
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","1970","1970","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","1990","1990","PC","Percentage","0","Units",,,0.00000000000001,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","2000","2000","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","2005","2005","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","2010","2010","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","2011","2011","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","2013","2013","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","2014","2014","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","2016","2016","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","DNK","Denmark","2017","2017","PC","Percentage","0","Units",,,0,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","1970","1970","PC","Percentage","0","Units",,,12,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","1990","1990","PC","Percentage","0","Units",,,13.900001525879,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","2000","2000","PC","Percentage","0","Units",,,12.199996948242,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","2010","2010","PC","Percentage","0","Units",,,9.6999969482422,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","2011","2011","PC","Percentage","0","Units",,,9.2799987792969,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","2012","2012","PC","Percentage","0","Units",,,9.2699966430664,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","2013","2013","PC","Percentage","0","Units",,,9.1600036621094,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","2014","2014","PC","Percentage","0","Units",,,8.9700012207031,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,9,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","2016","2016","PC","Percentage","0","Units",,,8.1600036621094,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DNK","Denmark","2017","2017","PC","Percentage","0","Units",,,8.0999984741211,,
"OTHERTR","Unspecified (other) treatment ","FIN","Finland","1970","1970","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","FIN","Finland","1980","1980","PC","Percentage","0","Units",,,1,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","FIN","Finland","1990","1990","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","FIN","Finland","2000","2000","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","FIN","Finland","2005","2005","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","FIN","Finland","2010","2010","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","FIN","Finland","2011","2011","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","FIN","Finland","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","FIN","Finland","2013","2013","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","FIN","Finland","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FIN","Finland","1970","1970","PC","Percentage","0","Units",,,46,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FIN","Finland","1980","1980","PC","Percentage","0","Units",,,31,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FIN","Finland","1990","1990","PC","Percentage","0","Units",,,24,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FIN","Finland","2000","2000","PC","Percentage","0","Units",,,20,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FIN","Finland","2010","2010","PC","Percentage","0","Units",,,17,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FIN","Finland","2011","2011","PC","Percentage","0","Units",,,17,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FIN","Finland","2012","2012","PC","Percentage","0","Units",,,17,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FIN","Finland","2013","2013","PC","Percentage","0","Units",,,17,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FIN","Finland","2014","2014","PC","Percentage","0","Units",,,15,,
"OTHERTR","Unspecified (other) treatment ","FRA","France","2010","2010","PC","Percentage","0","Units",,,4.3,,
"OTHERTR","Unspecified (other) treatment ","FRA","France","2011","2011","PC","Percentage","0","Units",,,2.2,,
"OTHERTR","Unspecified (other) treatment ","FRA","France","2012","2012","PC","Percentage","0","Units",,,1.5,,
"OTHERTR","Unspecified (other) treatment ","FRA","France","2013","2013","PC","Percentage","0","Units",,,2,,
"OTHERTR","Unspecified (other) treatment ","FRA","France","2014","2014","PC","Percentage","0","Units",,,2,,
"OTHERTR","Unspecified (other) treatment ","FRA","France","2015","2015","PC","Percentage","0","Units",,,2,,
"OTHERTR","Unspecified (other) treatment ","FRA","France","2016","2016","PC","Percentage","0","Units",,,2,,
"OTHERTR","Unspecified (other) treatment ","FRA","France","2017","2017","PC","Percentage","0","Units",,,2,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FRA","France","2010","2010","PC","Percentage","0","Units",,,17.97,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FRA","France","2011","2011","PC","Percentage","0","Units",,,18.5,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FRA","France","2012","2012","PC","Percentage","0","Units",,,18.5,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FRA","France","2013","2013","PC","Percentage","0","Units",,,18.5,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FRA","France","2014","2014","PC","Percentage","0","Units",,,17.900001525879,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FRA","France","2015","2015","PC","Percentage","0","Units",,,18,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","FRA","France","2016","2016","PC","Percentage","0","Units",,,18,,
"OTHERTR","Unspecified (other) treatment ","DEU","Germany","2005","2005","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","DEU","Germany","2010","2010","PC","Percentage","0","Units",,,0.1,,
"OTHERTR","Unspecified (other) treatment ","DEU","Germany","2011","2011","PC","Percentage","0","Units",,,0.4,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","DEU","Germany","2012","2012","PC","Percentage","0","Units",,,0.57,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","DEU","Germany","2013","2013","PC","Percentage","0","Units",,,0.79,,
"OTHERTR","Unspecified (other) treatment ","DEU","Germany","2014","2014","PC","Percentage","0","Units",,,0.91,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,1.02,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","DEU","Germany","2016","2016","PC","Percentage","0","Units",,,1.14,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DEU","Germany","2010","2010","PC","Percentage","0","Units",,,3.59,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DEU","Germany","2011","2011","PC","Percentage","0","Units",,,3.47,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DEU","Germany","2012","2012","PC","Percentage","0","Units",,,3.35,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DEU","Germany","2013","2013","PC","Percentage","0","Units",,,3.24,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DEU","Germany","2014","2014","PC","Percentage","0","Units",,,3.5,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,3.1999969482422,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","DEU","Germany","2016","2016","PC","Percentage","0","Units",,,2.9000015258789,,
"OTHERTR","Unspecified (other) treatment ","GRC","Greece","2010","2010","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","GRC","Greece","2011","2011","PC","Percentage","0","Units",,,0,,
